Indicator_Id,Indicator,Indicator_Name,answer,Display_Name,Dataset,Rank,Category_11,Category_12,Category_13,Category_14,Category_15,Category_21,Category_22,Category_23,Category_24,Category_25,Category_31,Category_32,Category_33,Category_34,New1,New2,New3,New4,New5,keyN
IPD188,,a9030,a9030,Discrimination: on grounds of gender,IPD,,,,,,,,,,,,,,,,,,,,,188
IPD587,,a9022,a9022,Middle Classes: political and cultural influence,IPD,,,,,,,,,,,,,,,,,,,,,587
IPD170,,a9021,a9021,Development of the middle classes: living standards and social status,IPD,,,,,,,,,,,,,,,,,,,,,170
IPD171,,a9020,a9020,Development of the middle classes: size,IPD,,,,,,,,,,,,,,,,,,,,,171
IPD268,,a9011,a9011,Elite: capacity to mobilize society,IPD,,,,,,,,,,,,,,,,,,,,,268
IPD593,,a9010,a9010,Mobilisation of society to take up challenges,IPD,,,,,,,,,,,,,,,,,,,,,593
IPD819,,a9000,a9000,Sense of national identity,IPD,,,,,,,,,,,,,,,,,,,,,819
IPD602,,a8020,a8020,Neighbouring countries: destabilisation  conflict,IPD,,,,,,,,,,,,,,,,,,,,,602
IPD350,,a8011,a8011,Freedom of access to the foreign press (no seizures),IPD,,,,,,,,,,,,,,,,,,,,,350
IPD351,,a8010,a8010,Freedom of access: cablesatellite,IPD,,,,,,,,,,,,,,,,,,,,,351
IPD356,,a8002,a8002,Freedom of movement for nationals (world),IPD,,,,,,,,,,,,,,,,,,,,,356
IPD366,,a8001,a8001,Freedom to leave the country,IPD,,,,,,,,,,,,,,,,,,,,,366
IPD355,,a8000,a8000,Freedom of entry for foreigners,IPD,,,,,,,,,,,,,,,,,,,,,355
IPD920,,a6041,a6041,Termination of contract without compensation: foreign stakeholders,IPD,,,,,,,,,,,,,,,,,,,,,920
IPD919,,a6040,a6040,Termination of contract without compensation: domestic stakeholders,IPD,,,,,,,,,,,,,,,,,,,,,919
IPD774,,a6031,a6031,Restructuring procedures,IPD,,,,,,,,,,,,,,,,,,,,,774
IPD465,,a6030,a6030,Insolvency legislation,IPD,,,,,,,,,,,,,,,,,,,,,465
IPD410,,a6023,a6023,Impartiality of the justice system in commercial disputes involving nationals and foreigners,IPD,,,,,,,,,,,,,,,,,,,,,410
IPD409,,a6022,a6022,Impartiality of the justice system in commercial disputes involving national stakeholders,IPD,,,,,,,,,,,,,,,,,,,,,409
IPD411,,a6021,a6021,Impartiality of the justice system in commercial disputes involving the State,IPD,,,,,,,,,,,,,,,,,,,,,411
IPD535,,a6020,a6020,Judicial decisions in commercial matters: timeliness,IPD,,,,,,,,,,,,,,,,,,,,,535
IPD603,,a6011,a6011,Observance of contractual terms: national and foreign private stakeholders,IPD,,,,,,,,,,,,,,,,,,,,,603
IPD604,,a6010,a6010,Observance of contractual terms: national private stakeholders,IPD,,,,,,,,,,,,,,,,,,,,,604
IPD116,,a6003,a6003,Compensation in cases of expropriation: production means,IPD,,,,,,,,,,,,,,,,,,,,,116
IPD115,,a6002,a6002,Compensation in cases of expropriation: land ownership,IPD,,,,,,,,,,,,,,,,,,,,,115
IPD40,,a6001,a6001,Arbitrary pressures on private property,IPD,,,,,,,,,,,,,,,,,,,,,40
IPD548,,a6000,a6000,Legal means to protect property rights,IPD,,,,,,,,,,,,,,,,,,,,,548
IPD405,,a5100,a5100,Hopes of young people,IPD,,,,,,,,,,,,,,,,,,,,,405
IPD865,,a5092,a5092,Societys capacity for legal and institutional adaptation and innovation,IPD,,,,,,,,,,,,,,,,,,,,,865
IPD866,,a5091,a5091,Societys capacity for managerial adaptation and innovation,IPD,,,,,,,,,,,,,,,,,,,,,866
IPD867,,a5090,a5090,Societys capacity technological adaptation and innovation,IPD,,,,,,,,,,,,,,,,,,,,,867
IPD94,,a5084,a5084,Capacity of national public authorities hampered: lack of cooperation with neighbours,IPD,,,,,,,,,,,,,,,,,,,,,94
IPD93,,a5083,a5083,Capacity of national public authorities hampered: external stakeholders,IPD,,,,,,,,,,,,,,,,,,,,,93
IPD96,,a5082,a5082,Capacity of national public authorities hampered: pressure group,IPD,,,,,,,,,,,,,,,,,,,,,96
IPD92,,a5081,a5081,Capacity of national public authorities hampered: divisions between the State apparatus,IPD,,,,,,,,,,,,,,,,,,,,,92
IPD95,,a5080,a5080,Capacity of national public authorities hampered: political divisions,IPD,,,,,,,,,,,,,,,,,,,,,95
IPD631,,a5074,a5074,Overall coherence of public policies,IPD,,,,,,,,,,,,,,,,,,,,,631
IPD141,,a5073,a5073,Cooperation of public authorities and local stakeholders: public policy,IPD,,,,,,,,,,,,,,,,,,,,,141
IPD100,,a5072,a5072,Capacity to adapt policies,IPD,,,,,,,,,,,,,,,,,,,,,100
IPD288,,a5071,a5071,Evaluation of public policies,IPD,,,,,,,,,,,,,,,,,,,,,288
IPD709,,a5070,a5070,Public policy experimentation,IPD,,,,,,,,,,,,,,,,,,,,,709
IPD450,,a5060,a5060,Independent decisionmaking: political authorities,IPD,,,,,,,,,,,,,,,,,,,,,450
IPD174,,a5051,a5051,Developmenteconomic growth: public sector elite,IPD,,,,,,,,,,,,,,,,,,,,,174
IPD173,,a5050,a5050,Developmenteconomic growth: political priority,IPD,,,,,,,,,,,,,,,,,,,,,173
IPD933,,a5040,a5040,Think tanks,IPD,,,,,,,,,,,,,,,,,,,,,933
IPD890,,a5033,a5033,Strategic vision: internationalregional integration,IPD,,,,,,,,,,,,,,,,,,,,,890
IPD891,,a5032,a5032,Strategic vision: protection of the environment,IPD,,,,,,,,,,,,,,,,,,,,,891
IPD887,,a5031,a5031,Strategic Vision: territorialurban planning,IPD,,,,,,,,,,,,,,,,,,,,,887
IPD889,,a5030,a5030,Strategic vision: human capital,IPD,,,,,,,,,,,,,,,,,,,,,889
IPD888,,a5022,a5022,Strategic vision: capacity to encourage,IPD,,,,,,,,,,,,,,,,,,,,,888
IPD892,,a5021,a5021,Strategic vision: shared by society as a whole,IPD,,,,,,,,,,,,,,,,,,,,,892
IPD576,,a5020,a5020,Longterm strategic vision,IPD,,,,,,,,,,,,,,,,,,,,,576
IPD149,,a5011,a5011,Coordinationcollaboration: within administration,IPD,,,,,,,,,,,,,,,,,,,,,149
IPD148,,a5010,a5010,Coordinationcollaboration: between ministries,IPD,,,,,,,,,,,,,,,,,,,,,148
IPD143,,a5002,a5002,Cooperation privatepublic sectors: general interest,IPD,,,,,,,,,,,,,,,,,,,,,143
IPD144,,a5001,a5001,Cooperation privatepublic sectors: involvement by the State,IPD,,,,,,,,,,,,,,,,,,,,,144
IPD142,,a5000,a5000,Cooperation privatepublic sectors,IPD,,,,,,,,,,,,,,,,,,,,,142
IPD911,,a3130,a3130,Tax exemptions,IPD,,,,,,,,,,,,,,,,,,,,,911
IPD8,,a3124,a3124,Ability to reform: environmental protection,IPD,,,,,,,,,,,,,,,,,,,,,8
IPD12,,a3123,a3123,Ability to reform: societal,IPD,,,,,,,,,,,,,,,,,,,,,12
IPD9,,a3122,a3122,Ability to reform: health and education,IPD,,,,,,,,,,,,,,,,,,,,,9
IPD11,,a3121,a3121,Ability to reform: social,IPD,,,,,,,,,,,,,,,,,,,,,11
IPD7,,a3120,a3120,Ability to reform: economic,IPD,,,,,,,,,,,,,,,,,,,,,7
IPD66,,a3113,a3113,Authority of the political bodies over the government,IPD,,,,,,,,,,,,,,,,,,,,,66
IPD10,,a3112,a3112,Ability to reform: justice,IPD,,,,,,,,,,,,,,,,,,,,,10
IPD5,,a3111,a3111,Ability to reform: civil and political rights,IPD,,,,,,,,,,,,,,,,,,,,,5
IPD6,,a3110,a3110,Ability to reform: constitutional fields,IPD,,,,,,,,,,,,,,,,,,,,,6
IPD616,,a3104,a3104,"Operational independence: educational, sporting and cultural organizations",IPD,,,,,,,,,,,,,,,,,,,,,616
IPD620,,a3103,a3103,Operational independence: religious organizations,IPD,,,,,,,,,,,,,,,,,,,,,620
IPD619,,a3102,a3102,Operational independence: professional organizations,IPD,,,,,,,,,,,,,,,,,,,,,619
IPD617,,a3101,a3101,Operational independence: large firms,IPD,,,,,,,,,,,,,,,,,,,,,617
IPD618,,a3100,a3100,Operational independence: political parties,IPD,,,,,,,,,,,,,,,,,,,,,618
IPD362,,a3094,a3094,"Freedom to establish and operate: educational, sporting and cultural organizations",IPD,,,,,,,,,,,,,,,,,,,,,362
IPD365,,a3093,a3093,Freedom to establish and operate: religious organisations,IPD,,,,,,,,,,,,,,,,,,,,,365
IPD361,,a3092,a3092,Freedom to establish and operate : professional organisations,IPD,,,,,,,,,,,,,,,,,,,,,361
IPD363,,a3091,a3091,Freedom to establish and operate: large firms,IPD,,,,,,,,,,,,,,,,,,,,,363
IPD364,,a3090,a3090,Freedom to establish and operate: political parties,IPD,,,,,,,,,,,,,,,,,,,,,364
IPD454,,a3080,a3080,Influence of donors: public policies,IPD,,,,,,,,,,,,,,,,,,,,,454
IPD341,,a3072,a3072,Foreign economic stakeholders influence: public policies,IPD,,,,,,,,,,,,,,,,,,,,,341
IPD600,,a3071,a3071,National economic stakeholders influence: tax policy,IPD,,,,,,,,,,,,,,,,,,,,,600
IPD599,,a3070,a3070,National economic stakeholders influence: economic legislation,IPD,,,,,,,,,,,,,,,,,,,,,599
IPD636,,a3061,a3061,PlanningUrban planning: averagesized towns,IPD,,,,,,,,,,,,,,,,,,,,,636
IPD637,,a3060,a3060,PlanningUrban planning: major conglomerations,IPD,,,,,,,,,,,,,,,,,,,,,637
IPD278,,a3054,a3054,Equal treatment before the law: foreigners,IPD,,,,,,,,,,,,,,,,,,,,,278
IPD277,,a3053,a3053,Equal treatment before the law: citizens,IPD,,,,,,,,,,,,,,,,,,,,,277
IPD935,,a3052,a3052,Timeliness of judicial decisions,IPD,,,,,,,,,,,,,,,,,,,,,935
IPD275,,a3051,a3051,Enforcement of judicial decisions,IPD,,,,,,,,,,,,,,,,,,,,,275
IPD536,,a3050,a3050,Judicial independence,IPD,,,,,,,,,,,,,,,,,,,,,536
IPD955,,a3040,a3040,Transparency: public procurement,IPD,,,,,,,,,,,,,,,,,,,,,955
IPD3,,a3033,a3033,Ability to limit tax evasion,IPD,,,,,,,,,,,,,,,,,,,,,3
IPD265,,a3032,a3032,Efficiency of the tax administration: national territory,IPD,,,,,,,,,,,,,,,,,,,,,265
IPD264,,a3031,a3031,Efficiency of the tax administration: income tax,IPD,,,,,,,,,,,,,,,,,,,,,264
IPD263,,a3030,a3030,Efficiency of the tax administration: corporation tax,IPD,,,,,,,,,,,,,,,,,,,,,263
IPD151,,a3023,a3023,Corruption: between administrations and foreign businesses,IPD,,,,,,,,,,,,,,,,,,,,,151
IPD152,,a3022,a3022,Corruption: between administrations and local businesses,IPD,,,,,,,,,,,,,,,,,,,,,152
IPD569,,a3021,a3021,Level of largescale corruption (between the administration and firms),IPD,,,,,,,,,,,,,,,,,,,,,569
IPD555,,a3020,a3020,Level of,IPD,,,,,,,,,,,,,,,,,,,,,555
IPD507,,a3011,a3011,Is economic policy the subject of public debate,IPD,,,,,,,,,,,,,,,,,,,,,507
IPD506,,a3010,a3010,Is economic policy the subject of an official communication,IPD,,,,,,,,,,,,,,,,,,,,,506
IPD750,,a3005,a3005,Reliability: Stateowned banks accounts,IPD,,,,,,,,,,,,,,,,,,,,,750
IPD751,,a3004,a3004,Reliability: Stateowned firms accounts,IPD,,,,,,,,,,,,,,,,,,,,,751
IPD752,,a3003,a3003,Reliability: economic and financial statistics,IPD,,,,,,,,,,,,,,,,,,,,,752
IPD748,,a3002,a3002,Reliability: State accounts,IPD,,,,,,,,,,,,,,,,,,,,,748
IPD749,,a3001,a3001,Reliability: State budget,IPD,,,,,,,,,,,,,,,,,,,,,749
IPD511,,a3000,a3000,Is the IMF consultation under Article IV published?,IPD,,,,,,,,,,,,,,,,,,,,,511
IPD966,,a2042,a2042,Violent activities: natural resources,IPD,,,,,,,,,,,,,,,,,,,,,966
IPD965,,a2041,a2041,Violent activities: criminal organisations,IPD,,,,,,,,,,,,,,,,,,,,,965
IPD967,,a2040,a2040,Violent activities: political organisations,IPD,,,,,,,,,,,,,,,,,,,,,967
IPD962,,a2033,a2033,Violence against public officials,IPD,,,,,,,,,,,,,,,,,,,,,962
IPD483,,a2032,a2032,Internal conflicts: landrelated issues,IPD,,,,,,,,,,,,,,,,,,,,,483
IPD486,,a2031,a2031,Internal conflicts: socialrelated issues,IPD,,,,,,,,,,,,,,,,,,,,,486
IPD482,,a2030,a2030,"Internal conflicts: ethnic, religious, regional",IPD,,,,,,,,,,,,,,,,,,,,,482
IPD886,,a2020,a2020,States arbitrary violence,IPD,,,,,,,,,,,,,,,,,,,,,886
IPD4,,a2013,a2013,Ability to reform: armed bodies,IPD,,,,,,,,,,,,,,,,,,,,,4
IPD136,,a2012,a2012,Control over the customs authorities,IPD,,,,,,,,,,,,,,,,,,,,,136
IPD137,,a2011,a2011,Control over the police,IPD,,,,,,,,,,,,,,,,,,,,,137
IPD135,,a2010,a2010,Control over the army,IPD,,,,,,,,,,,,,,,,,,,,,135
IPD807,,a2001,a2001,Security across the territory,IPD,,,,,,,,,,,,,,,,,,,,,807
IPD809,,a2000,a2000,Security of persons and goods,IPD,,,,,,,,,,,,,,,,,,,,,809
IPD339,,a1091,a1091,Fiscal autonomy: other subnational authorities,IPD,,,,,,,,,,,,,,,,,,,,,339
IPD338,,a1090,a1090,Fiscal autonomy: municipal authorities,IPD,,,,,,,,,,,,,,,,,,,,,338
IPD627,,a1081,a1081,Other subnational authorities: elected or appointed,IPD,,,,,,,,,,,,,,,,,,,,,627
IPD597,,a1080,a1080,Municipal authorities: elected or appointed,IPD,,,,,,,,,,,,,,,,,,,,,597
IPD550,,a1072,a1072,Legitimacy of the political authorities: national pride,IPD,,,,,,,,,,,,,,,,,,,,,550
IPD551,,a1071,a1071,Legitimacy of the political authorities: social benefit,IPD,,,,,,,,,,,,,,,,,,,,,551
IPD549,,a1070,a1070,Legitimacy of the political authorities: economic benefit,IPD,,,,,,,,,,,,,,,,,,,,,549
IPD622,,a1061,a1061,Opposition to the most recent change of Head of State: population,IPD,,,,,,,,,,,,,,,,,,,,,622
IPD621,,a1060,a1060,Opposition to the most recent change of Head of State: political forces,IPD,,,,,,,,,,,,,,,,,,,,,621
IPD62,,a1051,a1051,Assumption of political office in accordance with the rules,IPD,,,,,,,,,,,,,,,,,,,,,62
IPD38,,a1050,a1050,Amendment of the rules governing the assumption of political office,IPD,,,,,,,,,,,,,,,,,,,,,38
IPD349,,a1042,a1042,Freedom of access on the Internet,IPD,,,,,,,,,,,,,,,,,,,,,349
IPD377,,a1041,a1041,Genuine media pluralism,IPD,,,,,,,,,,,,,,,,,,,,,377
IPD359,,a1040,a1040,Freedom of the Press,IPD,,,,,,,,,,,,,,,,,,,,,359
IPD772,,a1033,a1033,Respect for the rights of minorities,IPD,,,,,,,,,,,,,,,,,,,,,772
IPD276,,a1032,a1032,Equal treatment,IPD,,,,,,,,,,,,,,,,,,,,,276
IPD352,,a1031,a1031,Freedom of assembly and demonstration,IPD,,,,,,,,,,,,,,,,,,,,,352
IPD353,,a1030,a1030,Freedom of association,IPD,,,,,,,,,,,,,,,,,,,,,353
IPD650,,a1022,a1022,Population participation (local level),IPD,,,,,,,,,,,,,,,,,,,,,650
IPD651,,a1021,a1021,Population participation (national level),IPD,,,,,,,,,,,,,,,,,,,,,651
IPD640,,a1020,a1020,Political or Social expression via ITC,IPD,,,,,,,,,,,,,,,,,,,,,640
IPD499,,a1011,a1011,Involvement of the military in politics,IPD,,,,,,,,,,,,,,,,,,,,,499
IPD455,,a1010,a1010,Influence of organizations,IPD,,,,,,,,,,,,,,,,,,,,,455
IPD632,,a1003,a1003,Oversight institutions,IPD,,,,,,,,,,,,,,,,,,,,,632
IPD756,,a1002,a1002,Representative Institutions,IPD,,,,,,,,,,,,,,,,,,,,,756
IPD266,,a1001,a1001,Electoral processes,IPD,,,,,,,,,,,,,,,,,,,,,266
IPD347,,a1000,a1000,Freedom and legality of elections,IPD,,,,,,,,,,,,,,,,,,,,,347
IPD779,,D1010,D1010,Right to organise trade unions,IPD,,,,,,,,,,,,,,,,,,,,,779
IPD387,,D4000,D4000,Guaranteed employment for graduates in the public sector,IPD,,,,,,,,,,,,,,,,,,,,,387
IPD657,,D4001,D4001,"Practice of guaranteed employment in the private sector (""lifelong employment"" type)",IPD,,,,,,,,,,,,,,,,,,,,,657
IPD160,,D4002,D4002,De facto or de jure wage indexation to inflation,IPD,,,,,,,,,,,,,,,,,,,,,160
IPD873,,D4003,D4003,Staff mobility in the formal sector,IPD,,,,,,,,,,,,,,,,,,,,,873
IPD257,,D4010,D4010,Effectiveness of staff retraining and reskilling measures,IPD,,,,,,,,,,,,,,,,,,,,,257
IPD973,,D5001,D5001,Vocational training matched to firms requirements?,IPD,,,,,,,,,,,,,,,,,,,,,973
IPD200,,D5010,D5010,Do any formal or informal institutions link the education system with the needs of firms on the labour market?,IPD,,,,,,,,,,,,,,,,,,,,,200
IPD517,,D5011,D5011,Is the education system associated with a longterm vision of skills requirements in the country?,IPD,,,,,,,,,,,,,,,,,,,,,517
IPD591,,D6001,D6001,Minimum wage,IPD,,,,,,,,,,,,,,,,,,,,,591
IPD192,,D6002,D6002,Dismissal procedures,IPD,,,,,,,,,,,,,,,,,,,,,192
IPD538,,D6010,D6010,Labour inspectorate,IPD,,,,,,,,,,,,,,,,,,,,,538
IPD453,,D6011,D6011,Industrial tribunals,IPD,,,,,,,,,,,,,,,,,,,,,453
IPD695,,D6020,D6020,Protection against individual dismissal,IPD,,,,,,,,,,,,,,,,,,,,,695
IPD696,,D6021,D6021,Protection against mass redundancies,IPD,,,,,,,,,,,,,,,,,,,,,696
IPD608,,D6022,D6022,Openended contracts as share of total employment contracts,IPD,,,,,,,,,,,,,,,,,,,,,608
IPD578,,D7000,D7000,Main wage bargaining level,IPD,,,,,,,,,,,,,,,,,,,,,578
IPD899,,D7010,D7010,Strikes in the public sector,IPD,,,,,,,,,,,,,,,,,,,,,899
IPD898,,D7011,D7011,Strikes in the private sector,IPD,,,,,,,,,,,,,,,,,,,,,898
IPD380,,D7020,D7020,Government consultation with management and labour representatives to steer public labour market policy,IPD,,,,,,,,,,,,,,,,,,,,,380
IPD211,,D7021,D7021,Do the labour representatives strictly defend their members interests or do they have a broader vision (public interest)?,IPD,,,,,,,,,,,,,,,,,,,,,211
IPD210,,D7022,D7022,Do the employers organisations strictly defend their members interests or do they have a broader vision (public interest)?,IPD,,,,,,,,,,,,,,,,,,,,,210
IPD369,,D7030,D7030,Functioning of labourmanagement dialogue within firms,IPD,,,,,,,,,,,,,,,,,,,,,369
IPD368,,D7031,D7031,Functioning of labourmanagement dialogue at national level,IPD,,,,,,,,,,,,,,,,,,,,,368
IPD653,,D8000,D8000,Positioning of foreign executives in local firms,IPD,,,,,,,,,,,,,,,,,,,,,653
IPD652,,D8001,D8001,Positioning of foreign executives in foreign firms,IPD,,,,,,,,,,,,,,,,,,,,,652
IPD883,,D9000,D9000,State primary and secondary urban education system,IPD,,,,,,,,,,,,,,,,,,,,,883
IPD882,,D9001,D9001,State primary and secondary rural education system,IPD,,,,,,,,,,,,,,,,,,,,,882
IPD885,,D9002,D9002,State university system (education and research),IPD,,,,,,,,,,,,,,,,,,,,,885
IPD884,,D9003,D9003,State primary healthcare system,IPD,,,,,,,,,,,,,,,,,,,,,884
IPD814,,D9010,D9010,"Segmentation of the labour market by origin (ethnic, religious, caste, etc)",IPD,,,,,,,,,,,,,,,,,,,,,814
IPD813,,D9011,D9011,Segmentation of the labour market by gender,IPD,,,,,,,,,,,,,,,,,,,,,813
IPD440,,D9020,D9020,Incidence of child labour in urban areas,IPD,,,,,,,,,,,,,,,,,,,,,440
IPD784,,D9030,D9030,"Role of family, clan and social networks in recruitment and promotion in the administration",IPD,,,,,,,,,,,,,,,,,,,,,784
IPD783,,D9031,D9031,"Role of family, clan and social networks in recruitment and promotion in private firms",IPD,,,,,,,,,,,,,,,,,,,,,783
IPD959,,D9032,D9032,"University degree irregularities (exam fraud, cheating, buying degrees, etc.)",IPD,,,,,,,,,,,,,,,,,,,,,959
IPD785,,D9040,D9040,"Role of family, clan and social networks in the selection of highlevel politicians (ministers, etc.)",IPD,,,,,,,,,,,,,,,,,,,,,785
IPD786,,D9041,D9041,"Role of family, clan and social networks in the selection of senior civil servants",IPD,,,,,,,,,,,,,,,,,,,,,786
IPD787,,D9042,D9042,"Role of family, clan and social networks in the selection of senior corporate management",IPD,,,,,,,,,,,,,,,,,,,,,787
IPD222,,D9050,D9050,Do young graduates experience a higher unemployment rate than the average unemployment rate?,IPD,,,,,,,,,,,,,,,,,,,,,222
IPD918,,D9051,D9051,Tendency of firms to recruit graduates,IPD,,,,,,,,,,,,,,,,,,,,,918
IPD985,,D9052,D9052,Young graduates working in the informal sector,IPD,,,,,,,,,,,,,,,,,,,,,985
IPD516,,D9060,D9060,Is the distribution of income an issue in public debates?,IPD,,,,,,,,,,,,,,,,,,,,,516
IPD57,,D9061,D9061,Are there any transfer mechanisms to help underprivileged social groups?,IPD,,,,,,,,,,,,,,,,,,,,,57
IPD55,,D9062,D9062,Are there any redistribution mechanisms to help underprivileged regions?,IPD,,,,,,,,,,,,,,,,,,,,,55
IPD937,,D100,D100,Tradeunion rights freedom,IPD,,,,,,,,,,,,,,,,,,,,,937
IPD936,,D101,D101,Trade union plurality and autonomy,IPD,,,,,,,,,,,,,,,,,,,,,936
IPD367,,D1010,D1010,Freedom to organise trade unions,IPD,,,,,,,,,,,,,,,,,,,,,367
IPD694,,D400,D400,Proportion of workforce in civil service and publicsector enterprises,IPD,,,,,,,,,,,,,,,,,,,,,694
IPD984,,D4000,D4000,Workforce employed in the civil service as % of total labour force,IPD,,,,,,,,,,,,,,,,,,,,,984
IPD983,,D4001,D4001,Workforce employed in publicsector enterprises as % of total labour force,IPD,,,,,,,,,,,,,,,,,,,,,983
IPD782,,D401,D401,Rigidity of the formal labour market (private and public),IPD,,,,,,,,,,,,,,,,,,,,,782
IPD386,,D4010,D4010,Guarantee of employment for graduates in the public sector,IPD,,,,,,,,,,,,,,,,,,,,,386
IPD658,,D4011,D4011,"Practice of guaranteed employment in the private sector (of the ""lifelong employment"" type)",IPD,,,,,,,,,,,,,,,,,,,,,658
IPD451,,D4012,D4012,Indexation of wages on inflation,IPD,,,,,,,,,,,,,,,,,,,,,451
IPD399,,D450,D450,Have there been reforms to make the formal labour market more flexible in the past 3 years,IPD,,,,,,,,,,,,,,,,,,,,,399
IPD730,,D4500,D4500,Reducing guaranteed recruitment,IPD,,,,,,,,,,,,,,,,,,,,,730
IPD747,,D4501,D4501,Relaxing dismissal requirements,IPD,,,,,,,,,,,,,,,,,,,,,747
IPD498,,D4502,D4502,Introducing fixedterm contracts,IPD,,,,,,,,,,,,,,,,,,,,,498
IPD626,,D4503,D4503,Other measures,IPD,,,,,,,,,,,,,,,,,,,,,626
IPD32,,D500,D500,Adult vocational training,IPD,,,,,,,,,,,,,,,,,,,,,32
IPD456,,D600,D600,Informal labour market,IPD,,,,,,,,,,,,,,,,,,,,,456
IPD831,,D6000,D6000,Share of informal employment in the urban sector,IPD,,,,,,,,,,,,,,,,,,,,,831
IPD830,,D6001,D6001,Share of informal employment in the rural sector,IPD,,,,,,,,,,,,,,,,,,,,,830
IPD303,,D601,D601,Existence and observance of labour legislation and measures,IPD,,,,,,,,,,,,,,,,,,,,,303
IPD591,,D6010,D6010,Minimum wage,IPD,,,,,,,,,,,,,,,,,,,,,591
IPD192,,D6011,D6011,Dismissal procedures,IPD,,,,,,,,,,,,,,,,,,,,,192
IPD272,,D602,D602,Employment contract protection,IPD,,,,,,,,,,,,,,,,,,,,,272
IPD539,,D603,D603,"Labour inspectorate, labour courts, etc",IPD,,,,,,,,,,,,,,,,,,,,,539
IPD538,,D6030,D6030,Labour inspectorate,IPD,,,,,,,,,,,,,,,,,,,,,538
IPD537,,D6031,D6031,Labour courts,IPD,,,,,,,,,,,,,,,,,,,,,537
IPD976,,D700,D700,Wage bargaining  for nonmanagerial staff,IPD,,,,,,,,,,,,,,,,,,,,,976
IPD975,,D7000,D7000,Wage bargaining  for bluecollar workers,IPD,,,,,,,,,,,,,,,,,,,,,975
IPD850,,D701,D701,Social dialogue,IPD,,,,,,,,,,,,,,,,,,,,,850
IPD371,,D7012,D7012,Functioning of social dialogue within firms,IPD,,,,,,,,,,,,,,,,,,,,,371
IPD370,,D7013,D7013,Functioning of social dialogue at national level,IPD,,,,,,,,,,,,,,,,,,,,,370
IPD614,,D800,D800,Openness to employment of foreign executives,IPD,,,,,,,,,,,,,,,,,,,,,614
IPD14,,D8000,D8000,Acceptance of foreign executives in local firms,IPD,,,,,,,,,,,,,,,,,,,,,14
IPD13,,D8001,D8001,Acceptance of foreign executives in foreign firms,IPD,,,,,,,,,,,,,,,,,,,,,13
IPD72,,D801,D801,Balance of migration for movements of UNSKILLED individuals,IPD,,,,,,,,,,,,,,,,,,,,,72
IPD75,,D8010,D8010,Balance of migration for unskilled men,IPD,,,,,,,,,,,,,,,,,,,,,75
IPD76,,D8011,D8011,Balance of migration for unskilled women,IPD,,,,,,,,,,,,,,,,,,,,,76
IPD71,,D802,D802,Balance of migration for movements of SKILLED individuals,IPD,,,,,,,,,,,,,,,,,,,,,71
IPD73,,D8020,D8020,Balance of migration for skilled men,IPD,,,,,,,,,,,,,,,,,,,,,73
IPD74,,D8021,D8021,Balance of migration for skilled women,IPD,,,,,,,,,,,,,,,,,,,,,74
IPD812,,D900,D900,Segmentation of the labour market,IPD,,,,,,,,,,,,,,,,,,,,,812
IPD814,,D9000,D9000,"Segmentation of the labour market by origin (ethnic, religious, caste, etc)",IPD,,,,,,,,,,,,,,,,,,,,,814
IPD813,,D9001,D9001,Segmentation of the labour market by gender,IPD,,,,,,,,,,,,,,,,,,,,,813
IPD110,,D9002,D9002,Child labour safeguards,IPD,,,,,,,,,,,,,,,,,,,,,110
IPD856,,D901,D901,Social mobility: recruitment and promotion in the public and private sectors,IPD,,,,,,,,,,,,,,,,,,,,,856
IPD854,,D9010,D9010,Social mobility in the civil service,IPD,,,,,,,,,,,,,,,,,,,,,854
IPD855,,D9011,D9011,Social mobility in the private sector,IPD,,,,,,,,,,,,,,,,,,,,,855
IPD857,,D902,D902,Social mobility: young graduates from higher education,IPD,,,,,,,,,,,,,,,,,,,,,857
IPD223,,D9020,D9020,Do young graduates post an aboveaverage unemployment rate?,IPD,,,,,,,,,,,,,,,,,,,,,223
IPD26,,D9021,D9021,Adaptation of the education system to the labour market,IPD,,,,,,,,,,,,,,,,,,,,,26
IPD918,,D9022,D9022,Tendency of firms to recruit graduates,IPD,,,,,,,,,,,,,,,,,,,,,918
IPD107,,D903,D903,Child labour,IPD,,,,,,,,,,,,,,,,,,,,,107
IPD689,,D9030,D9030,Proportion of the population for which children are a source of income (children not attending school),IPD,,,,,,,,,,,,,,,,,,,,,689
IPD398,,D950,D950,Have there been reforms aimed at desegmentation of the labour market in the past three years?,IPD,,,,,,,,,,,,,,,,,,,,,398
IPD582,,D9500,D9500,Measures to reduce segmentation by origin,IPD,,,,,,,,,,,,,,,,,,,,,582
IPD581,,D9501,D9501,Measures to reduce segmentation by gender,IPD,,,,,,,,,,,,,,,,,,,,,581
IPD580,,D9502,D9502,Measures to reduce child labour or introduce child labour safeguards,IPD,,,,,,,,,,,,,,,,,,,,,580
IPD31,,C4020,C4020,Administrative setting of interest rates,IPD,,,,,,,,,,,,,,,,,,,,,31
IPD723,,C4021,C4021,Quantitative credit controls,IPD,,,,,,,,,,,,,,,,,,,,,723
IPD114,,C4022,C4022,"Compartmentalisation of banking system by law (loans to agriculture, industry, hotel sector, etc)",IPD,,,,,,,,,,,,,,,,,,,,,114
IPD579,,C4023,C4023,"Managed lending (by sector, to public enterprises etc)",IPD,,,,,,,,,,,,,,,,,,,,,579
