dataset;iso3;subset;year;group;question;answer;indicator;value;keyN;Indicator_Id
IPU;KAZ;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;5;63;IPU63
IPU;KEN;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of women parliamentarians;National Assembly Bicameral Number of women parliamentarians;69;45;IPU45
IPU;KEN;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;18;63;IPU63
IPU;KIR;All;2016;House of Assembly Unicameral;House of Assembly Unicameral;Number of women parliamentarians;House of Assembly Unicameral Number of women parliamentarians;3;28;IPU28
IPU;KWT;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;2;46;IPU46
IPU;KGZ;All;2016;Supreme Council Unicameral;Supreme Council Unicameral;Number of women parliamentarians;Supreme Council Unicameral Number of women parliamentarians;23;69;IPU69
IPU;LAO;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;41;46;IPU46
IPU;LVA;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;16;56;IPU56
IPU;LBN;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;4;46;IPU46
IPU;LSO;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of women parliamentarians;National Assembly Bicameral Number of women parliamentarians;27;45;IPU45
IPU;LSO;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;8;63;IPU63
IPU;LBR;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;9;37;IPU37
IPU;LBR;All;2016;The Liberian Senate Bicameral;The Liberian Senate Bicameral;Number of women parliamentarians;The Liberian Senate Bicameral Number of women parliamentarians;3;72;IPU72
IPU;LBY;All;2016;House of Representatives Unicameral;House of Representatives Unicameral;Number of women parliamentarians;House of Representatives Unicameral Number of women parliamentarians;30;38;IPU38
IPU;LIE;All;2016;Diet Unicameral;Diet Unicameral;Number of women parliamentarians;Diet Unicameral Number of women parliamentarians;3;18;IPU18
IPU;LTU;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;30;56;IPU56
IPU;LUX;All;2016;Chamber of Deputies Unicameral;Chamber of Deputies Unicameral;Number of women parliamentarians;Chamber of Deputies Unicameral Number of women parliamentarians;17;7;IPU7
IPU;MDG;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of women parliamentarians;National Assembly Bicameral Number of women parliamentarians;29;45;IPU45
IPU;MDG;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;13;63;IPU63
IPU;MWI;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;32;46;IPU46
IPU;MYS;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;23;37;IPU37
IPU;MYS;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;15;63;IPU63
IPU;MDV;All;2016;People's Majlis Unicameral;Peoples Majlis Unicameral;Number of women parliamentarians;People's Majlis Unicameral Number of women parliamentarians;5;60;IPU60
IPU;MLI;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;13;46;IPU46
IPU;MLT;All;2016;House of Representatives Unicameral;House of Representatives Unicameral;Number of women parliamentarians;House of Representatives Unicameral Number of women parliamentarians;10;38;IPU38
IPU;MHL;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;3;56;IPU56
IPU;MRT;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;37;46;IPU46
IPU;MUS;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;8;46;IPU46
IPU;MEX;All;2016;Chamber of Deputies Bicameral;Chamber of Deputies Bicameral;Number of women parliamentarians;Chamber of Deputies Bicameral Number of women parliamentarians;213;6;IPU6
IPU;MEX;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;47;63;IPU63
IPU;MCO;All;2016;National Council Unicameral;National Council Unicameral;Number of women parliamentarians;National Council Unicameral Number of women parliamentarians;5;50;IPU50
IPU;MNG;All;2016;State Great Hural Unicameral;State Great Hural Unicameral;Number of women parliamentarians;State Great Hural Unicameral Number of women parliamentarians;13;68;IPU68
IPU;MNE;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;19;56;IPU56
IPU;MAR;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;81;37;IPU37
IPU;MAR;All;2016;House of Councillors Bicameral;House of Councillors Bicameral;Number of women parliamentarians;House of Councillors Bicameral Number of women parliamentarians;14;30;IPU30
IPU;MOZ;All;2016;Assembly of the Republic Unicameral;Assembly of the Republic Unicameral;Number of women parliamentarians;Assembly of the Republic Unicameral Number of women parliamentarians;99;4;IPU4
IPU;MMR;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;44;37;IPU37
IPU;MMR;All;2016;House of Nationalities Bicameral;House of Nationalities Bicameral;Number of women parliamentarians;House of Nationalities Bicameral Number of women parliamentarians;23;34;IPU34
IPU;NAM;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of women parliamentarians;National Assembly Bicameral Number of women parliamentarians;43;45;IPU45
IPU;NAM;All;2016;National Council Bicameral;National Council Bicameral;Number of women parliamentarians;National Council Bicameral Number of women parliamentarians;10;49;IPU49
IPU;NRU;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;2;56;IPU56
IPU;NPL;All;2016;Legislature - Parliament Unicameral;Legislature  Parliament Unicameral;Number of women parliamentarians;Legislature - Parliament Unicameral Number of women parliamentarians;176;44;IPU44
IPU;NLD;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;54;37;IPU37
IPU;NLD;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;26;63;IPU63
IPU;NZL;All;2016;House of Representatives Unicameral;House of Representatives Unicameral;Number of women parliamentarians;House of Representatives Unicameral Number of women parliamentarians;40;38;IPU38
IPU;NIC;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;42;46;IPU46
IPU;NER;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;29;46;IPU46
IPU;NGA;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;20;37;IPU37
IPU;NGA;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;7;63;IPU63
IPU;NOR;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;67;56;IPU56
IPU;OMN;All;2016;Consultative Council Bicameral;Consultative Council Bicameral;Number of women parliamentarians;Consultative Council Bicameral Number of women parliamentarians;1;10;IPU10
IPU;OMN;All;2016;State Council Bicameral;State Council Bicameral;Number of women parliamentarians;State Council Bicameral Number of women parliamentarians;14;66;IPU66
IPU;PAK;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of women parliamentarians;National Assembly Bicameral Number of women parliamentarians;70;45;IPU45
IPU;PAK;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;19;63;IPU63
IPU;PLW;All;2016;House of Delegates Bicameral;House of Delegates Bicameral;Number of women parliamentarians;House of Delegates Bicameral Number of women parliamentarians;2;31;IPU31
IPU;PLW;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;2;63;IPU63
IPU;PAN;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;13;46;IPU46
IPU;PNG;All;2016;National Parliament Unicameral;National Parliament Unicameral;Number of women parliamentarians;National Parliament Unicameral Number of women parliamentarians;0;53;IPU53
IPU;PRY;All;2016;Chamber of Deputies Bicameral;Chamber of Deputies Bicameral;Number of women parliamentarians;Chamber of Deputies Bicameral Number of women parliamentarians;11;6;IPU6
IPU;PRY;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;9;63;IPU63
IPU;PER;All;2016;Congress of the Republic Unicameral;Congress of the Republic Unicameral;Number of women parliamentarians;Congress of the Republic Unicameral Number of women parliamentarians;36;9;IPU9
IPU;PHL;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;86;37;IPU37
IPU;PHL;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;6;63;IPU63
IPU;POL;All;2016;Sejm Bicameral;Sejm Bicameral;Number of women parliamentarians;Sejm Bicameral Number of women parliamentarians;129;62;IPU62
IPU;POL;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;14;63;IPU63
IPU;PRT;All;2016;Assembly of the Republic Unicameral;Assembly of the Republic Unicameral;Number of women parliamentarians;Assembly of the Republic Unicameral Number of women parliamentarians;80;4;IPU4
IPU;QAT;All;2016;Advisory Council Unicameral;Advisory Council Unicameral;Number of women parliamentarians;Advisory Council Unicameral Number of women parliamentarians;0;1;IPU1
IPU;KOR;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;51;46;IPU46
IPU;MDA;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;23;56;IPU56
IPU;ROM;All;2016;Chamber of Deputies Bicameral;Chamber of Deputies Bicameral;Number of women parliamentarians;Chamber of Deputies Bicameral Number of women parliamentarians;68;6;IPU6
IPU;ROM;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;19;63;IPU63
IPU;RUS;All;2016;State Duma Bicameral;State Duma Bicameral;Number of women parliamentarians;State Duma Bicameral Number of women parliamentarians;71;67;IPU67
IPU;RUS;All;2016;Council of the Federation Bicameral;Council of the Federation Bicameral;Number of women parliamentarians;Council of the Federation Bicameral Number of women parliamentarians;29;14;IPU14
IPU;RWA;All;2016;Chamber of Deputies Bicameral;Chamber of Deputies Bicameral;Number of women parliamentarians;Chamber of Deputies Bicameral Number of women parliamentarians;49;6;IPU6
IPU;RWA;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;10;63;IPU63
IPU;KNA;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;2;46;IPU46
IPU;LCA;All;2016;House of Assembly Bicameral;House of Assembly Bicameral;Number of women parliamentarians;House of Assembly Bicameral Number of women parliamentarians;3;27;IPU27
IPU;LCA;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;3;63;IPU63
IPU;VCT;All;2016;House of Assembly Unicameral;House of Assembly Unicameral;Number of women parliamentarians;House of Assembly Unicameral Number of women parliamentarians;3;28;IPU28
IPU;WSM;All;2016;Legislative Assembly Unicameral;Legislative Assembly Unicameral;Number of women parliamentarians;Legislative Assembly Unicameral Number of women parliamentarians;5;41;IPU41
IPU;SMR;All;2016;Great and General Council Unicameral;Great and General Council Unicameral;Number of women parliamentarians;Great and General Council Unicameral Number of women parliamentarians;16;25;IPU25
IPU;STP;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;10;46;IPU46
IPU;SAU;All;2016;Shura Council Unicameral;Shura Council Unicameral;Number of women parliamentarians;Shura Council Unicameral Number of women parliamentarians;30;65;IPU65
IPU;SEN;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;0;46;IPU46
IPU;SRB;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;85;46;IPU46
IPU;SYC;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;7;46;IPU46
IPU;SLE;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;15;56;IPU56
IPU;SGP;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;23;56;IPU56
IPU;SVK;All;2016;National Council Unicameral;National Council Unicameral;Number of women parliamentarians;National Council Unicameral Number of women parliamentarians;30;50;IPU50
IPU;SVN;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of women parliamentarians;National Assembly Bicameral Number of women parliamentarians;33;45;IPU45
IPU;SVN;All;2016;National Council Bicameral;National Council Bicameral;Number of women parliamentarians;National Council Bicameral Number of women parliamentarians;3;49;IPU49
IPU;SLB;All;2016;National Parliament Unicameral;National Parliament Unicameral;Number of women parliamentarians;National Parliament Unicameral Number of women parliamentarians;1;53;IPU53
IPU;SOM;All;2016;Upper House Bicameral;Upper House Bicameral;Number of women parliamentarians;Upper House Bicameral Number of women parliamentarians;13;74;IPU74
IPU;SOM;All;2016;House of the People Bicameral;House of the People Bicameral;Number of women parliamentarians;House of the People Bicameral Number of women parliamentarians;67;40;IPU40
IPU;ZAF;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of women parliamentarians;National Assembly Bicameral Number of women parliamentarians;166;45;IPU45
IPU;ZAF;All;2016;National Council of Provinces Bicameral;National Council of Provinces Bicameral;Number of women parliamentarians;National Council of Provinces Bicameral Number of women parliamentarians;19;51;IPU51
IPU;SSD;All;2016;Transitional National Legislative Assembly Bicameral;Transitional National Legislative Assembly Bicameral;Number of women parliamentarians;Transitional National Legislative Assembly Bicameral Number of women parliamentarians;109;73;IPU73
IPU;SSD;All;2016;Council of States Bicameral;Council of States Bicameral;Number of women parliamentarians;Council of States Bicameral Number of women parliamentarians;6;13;IPU13
IPU;ESP;All;2016;Congress of Deputies Bicameral;Congress of Deputies Bicameral;Number of women parliamentarians;Congress of Deputies Bicameral Number of women parliamentarians;137;8;IPU8
IPU;ESP;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;101;63;IPU63
IPU;LKA;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;13;56;IPU56
IPU;SDN;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of women parliamentarians;National Assembly Bicameral Number of women parliamentarians;130;45;IPU45
IPU;SDN;All;2016;Council of States Bicameral;Council of States Bicameral;Number of women parliamentarians;Council of States Bicameral Number of women parliamentarians;19;13;IPU13
IPU;SUR;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;13;46;IPU46
IPU;SWZ;All;2016;House of Assembly Bicameral;House of Assembly Bicameral;Number of women parliamentarians;House of Assembly Bicameral Number of women parliamentarians;4;27;IPU27
IPU;SWZ;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;10;63;IPU63
IPU;SWE;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;152;56;IPU56
IPU;CHE;All;2016;National Council Bicameral;National Council Bicameral;Number of women parliamentarians;National Council Bicameral Number of women parliamentarians;65;49;IPU49
IPU;CHE;All;2016;Council of States Bicameral;Council of States Bicameral;Number of women parliamentarians;Council of States Bicameral Number of women parliamentarians;7;13;IPU13
IPU;SYR;All;2016;People's Assembly Unicameral;Peoples Assembly Unicameral;Number of women parliamentarians;People's Assembly Unicameral Number of women parliamentarians;33;59;IPU59
IPU;TJK;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;12;37;IPU37
IPU;TJK;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of women parliamentarians;National Assembly Bicameral Number of women parliamentarians;7;45;IPU45
IPU;THA;All;2016;National Legislative Assembly Unicameral;National Legislative Assembly Unicameral;Number of women parliamentarians;National Legislative Assembly Unicameral Number of women parliamentarians;12;52;IPU52
IPU;TMP;All;2016;National Parliament Unicameral;National Parliament Unicameral;Number of women parliamentarians;National Parliament Unicameral Number of women parliamentarians;21;53;IPU53
IPU;TGO;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;16;46;IPU46
IPU;TON;All;2016;Legislative Assembly Unicameral;Legislative Assembly Unicameral;Number of women parliamentarians;Legislative Assembly Unicameral Number of women parliamentarians;1;41;IPU41
IPU;TTO;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;13;37;IPU37
IPU;TTO;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;9;63;IPU63
IPU;TUN;All;2016;Assembly of People's Representatives Unicameral;Assembly of Peoples Representatives Unicameral;Number of women parliamentarians;Assembly of People's Representatives Unicameral Number of women parliamentarians;68;3;IPU3
IPU;TUR;All;2016;Grand National Assembly of Turkey Unicameral;Grand National Assembly of Turkey Unicameral;Number of women parliamentarians;Grand National Assembly of Turkey Unicameral Number of women parliamentarians;80;24;IPU24
IPU;TKM;All;2016;Assembly Unicameral;Assembly Unicameral;Number of women parliamentarians;Assembly Unicameral Number of women parliamentarians;32;2;IPU2
IPU;TUV;All;2016;Parliament of Tuvalu Unicameral;Parliament of Tuvalu Unicameral;Number of women parliamentarians;Parliament of Tuvalu Unicameral Number of women parliamentarians;1;57;IPU57
IPU;UGA;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;154;56;IPU56
IPU;UKR;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;52;56;IPU56
IPU;ARE;All;2016;Federal National Council Unicameral;Federal National Council Unicameral;Number of women parliamentarians;Federal National Council Unicameral Number of women parliamentarians;9;20;IPU20
IPU;GBR;All;2016;House of Commons Bicameral;House of Commons Bicameral;Number of women parliamentarians;House of Commons Bicameral Number of women parliamentarians;208;29;IPU29
IPU;GBR;All;2016;House of Lords Bicameral;House of Lords Bicameral;Number of women parliamentarians;House of Lords Bicameral Number of women parliamentarians;207;33;IPU33
IPU;TZA;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;143;46;IPU46
IPU;USA;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;84;37;IPU37
IPU;USA;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;21;63;IPU63
IPU;URY;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;20;37;IPU37
IPU;URY;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;9;63;IPU63
IPU;UZB;All;2016;Legislative Chamber Bicameral;Legislative Chamber Bicameral;Number of women parliamentarians;Legislative Chamber Bicameral Number of women parliamentarians;24;42;IPU42
IPU;UZB;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;17;63;IPU63
IPU;VUT;All;2016;Parliament Unicameral;Parliament Unicameral;Number of women parliamentarians;Parliament Unicameral Number of women parliamentarians;0;56;IPU56
IPU;VNM;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;132;46;IPU46
IPU;YEM;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of women parliamentarians;House of Representatives Bicameral Number of women parliamentarians;0;37;IPU37
IPU;YEM;All;2016;Consultative Council Bicameral;Consultative Council Bicameral;Number of women parliamentarians;Consultative Council Bicameral Number of women parliamentarians;2;10;IPU10
IPU;ZMB;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of women parliamentarians;National Assembly Unicameral Number of women parliamentarians;30;46;IPU46
IPU;ZWE;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of women parliamentarians;National Assembly Bicameral Number of women parliamentarians;88;45;IPU45
IPU;ZWE;All;2016;Senate Bicameral;Senate Bicameral;Number of women parliamentarians;Senate Bicameral Number of women parliamentarians;38;63;IPU63
IPU;AFG;All;2016;House of the People Bicameral;House of the People Bicameral;Number of seats;House of the People Bicameral Number of seats;249;40;IPU40
IPU;AFG;All;2016;House of Elders Bicameral;House of Elders Bicameral;Number of seats;House of Elders Bicameral Number of seats;68;32;IPU32
IPU;ALB;All;2016;Parliament Unicameral;Parliament Unicameral;Number of seats;Parliament Unicameral Number of seats;140;56;IPU56
IPU;DZA;All;2016;National People's Assembly Bicameral;National Peoples Assembly Bicameral;Number of seats;National People's Assembly Bicameral Number of seats;462;54;IPU54
IPU;DZA;All;2016;Council of the Nation Bicameral;Council of the Nation Bicameral;Number of seats;Council of the Nation Bicameral Number of seats;143;15;IPU15
IPU;ADO;All;2016;General Council Unicameral;General Council Unicameral;Number of seats;General Council Unicameral Number of seats;28;22;IPU22
IPU;AGO;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of seats;National Assembly Unicameral Number of seats;220;46;IPU46
IPU;ATG;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of seats;House of Representatives Bicameral Number of seats;18;37;IPU37
IPU;ATG;All;2016;Senate Bicameral;Senate Bicameral;Number of seats;Senate Bicameral Number of seats;17;63;IPU63
IPU;ARG;All;2016;Chamber of Deputies Bicameral;Chamber of Deputies Bicameral;Number of seats;Chamber of Deputies Bicameral Number of seats;257;6;IPU6
IPU;ARG;All;2016;Senate Bicameral;Senate Bicameral;Number of seats;Senate Bicameral Number of seats;72;63;IPU63
IPU;ARM;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of seats;National Assembly Unicameral Number of seats;105;46;IPU46
IPU;AUS;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of seats;House of Representatives Bicameral Number of seats;150;37;IPU37
IPU;AUS;All;2016;Senate Bicameral;Senate Bicameral;Number of seats;Senate Bicameral Number of seats;76;63;IPU63
IPU;AUT;All;2016;National Council Bicameral;National Council Bicameral;Number of seats;National Council Bicameral Number of seats;183;49;IPU49
IPU;AUT;All;2016;Federal Council Bicameral;Federal Council Bicameral;Number of seats;Federal Council Bicameral Number of seats;61;19;IPU19
IPU;AZE;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of seats;National Assembly Unicameral Number of seats;125;46;IPU46
IPU;BHS;All;2016;House of Assembly Bicameral;House of Assembly Bicameral;Number of seats;House of Assembly Bicameral Number of seats;39;27;IPU27
IPU;BHS;All;2016;Senate Bicameral;Senate Bicameral;Number of seats;Senate Bicameral Number of seats;16;63;IPU63
IPU;BHR;All;2016;Council of Representatives Bicameral;Council of Representatives Bicameral;Number of seats;Council of Representatives Bicameral Number of seats;40;11;IPU11
IPU;BHR;All;2016;Shura Council Bicameral;Shura Council Bicameral;Number of seats;Shura Council Bicameral Number of seats;40;64;IPU64
IPU;BGD;All;2016;Parliament Unicameral;Parliament Unicameral;Number of seats;Parliament Unicameral Number of seats;350;56;IPU56
IPU;BRB;All;2016;House of Assembly Bicameral;House of Assembly Bicameral;Number of seats;House of Assembly Bicameral Number of seats;30;27;IPU27
IPU;BRB;All;2016;Senate Bicameral;Senate Bicameral;Number of seats;Senate Bicameral Number of seats;21;63;IPU63
IPU;BLR;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of seats;House of Representatives Bicameral Number of seats;110;37;IPU37
IPU;BLR;All;2016;Council of the Republic Bicameral;Council of the Republic Bicameral;Number of seats;Council of the Republic Bicameral Number of seats;56;16;IPU16
IPU;BEL;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of seats;House of Representatives Bicameral Number of seats;150;37;IPU37
IPU;BEL;All;2016;Senate Bicameral;Senate Bicameral;Number of seats;Senate Bicameral Number of seats;60;63;IPU63
IPU;BLZ;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of seats;House of Representatives Bicameral Number of seats;32;37;IPU37
IPU;BLZ;All;2016;Senate Bicameral;Senate Bicameral;Number of seats;Senate Bicameral Number of seats;13;63;IPU63
IPU;BEN;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of seats;National Assembly Unicameral Number of seats;83;46;IPU46
IPU;BTN;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of seats;National Assembly Bicameral Number of seats;47;45;IPU45
IPU;BTN;All;2016;National Council Bicameral;National Council Bicameral;Number of seats;National Council Bicameral Number of seats;25;49;IPU49
IPU;BIH;All;2016;House of Representatives Bicameral;House of Representatives Bicameral;Number of seats;House of Representatives Bicameral Number of seats;42;37;IPU37
IPU;BIH;All;2016;House of Peoples Bicameral;House of Peoples Bicameral;Number of seats;House of Peoples Bicameral Number of seats;15;35;IPU35
IPU;BWA;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of seats;National Assembly Unicameral Number of seats;63;46;IPU46
IPU;BRA;All;2016;Chamber of Deputies Bicameral;Chamber of Deputies Bicameral;Number of seats;Chamber of Deputies Bicameral Number of seats;513;6;IPU6
IPU;BRA;All;2016;Federal Senate Bicameral;Federal Senate Bicameral;Number of seats;Federal Senate Bicameral Number of seats;81;21;IPU21
IPU;BRN;All;2016;Legislative Council Unicameral;Legislative Council Unicameral;Number of seats;Legislative Council Unicameral Number of seats;33;43;IPU43
IPU;BGR;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of seats;National Assembly Unicameral Number of seats;240;46;IPU46
IPU;BFA;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of seats;National Assembly Unicameral Number of seats;127;46;IPU46
IPU;BDI;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of seats;National Assembly Bicameral Number of seats;121;45;IPU45
IPU;BDI;All;2016;Senate Bicameral;Senate Bicameral;Number of seats;Senate Bicameral Number of seats;43;63;IPU63
IPU;CPV;All;2016;National Assembly Unicameral;National Assembly Unicameral;Number of seats;National Assembly Unicameral Number of seats;72;46;IPU46
IPU;KHM;All;2016;National Assembly Bicameral;National Assembly Bicameral;Number of seats;National Assembly Bicameral Number of seats;123;45;IPU45
IPU;KHM;All;2016;Senate Bicameral;Senate Bicameral;Number of seats;Senate Bicameral Number of seats;61;63;IPU63
IPU;CMR;All;2016;Senate Bicameral;Senate Bicameral;Number of seats;Senate Bicameral Number of seats;100;63;IPU63
